change_id,413_patch_lines,402_lines_deleted,408_previous_patches,414_lines_inserted,403_lines_changed,409_previous_buggy_patches,415_lines_removed,404_loc,410_file_age,405_file_lines,411_commit_time,406_time_of_day,412_full_path,401_lines_added,407_day_of_week,500_Buggy?
50686,535,0,103,370,2,41,2,372,646,4697,'2005-06-08 20:30:49+00:00',20,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/annotationtest.java,367,3,1
50691,535,0,13,1,2,3,1,2,814,816,'2005-06-08 20:30:49+00:00',20,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/codecorrectiontests.java,0,3,0
50699,535,0,198,42,6,122,3,45,1464,2678,'2005-06-08 20:30:49+00:00',20,org.eclipse.jdt.core/batch/org/eclipse/jdt/internal/compiler/batch/main.java,35,3,0
50714,0,1,137,1,2,28,2,3,1464,975,'2005-06-08 20:30:49+00:00',20,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/impl/compileroptions.java,0,3,0
50725,100,0,105,51,2,43,1,52,646,5065,'2005-06-09 00:36:29+00:00',0,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/annotationtest.java,49,4,1
50731,100,0,14,4,0,3,0,4,814,816,'2005-06-09 00:36:29+00:00',0,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/codecorrectiontests.java,3,4,0
50738,0,0,138,1,0,28,0,1,1464,974,'2005-06-09 00:36:29+00:00',0,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/impl/compileroptions.java,1,4,0
50752,0,0,11,3,2,3,2,5,309,1042,'2005-06-09 15:24:59+00:00',15,org.eclipse.jdt.core.tests.builder/src/org/eclipse/jdt/core/tests/builder/dependencytests.java,2,4,1
50771,60,0,12,6,0,4,0,6,629,345,'2005-06-09 19:14:41+00:00',19,org.eclipse.jdt.core.tests.builder/src/org/eclipse/jdt/core/tests/builder/buildpathtests.java,5,4,0
50777,0,0,12,5,2,4,1,6,309,1043,'2005-06-09 19:14:41+00:00',19,org.eclipse.jdt.core.tests.builder/src/org/eclipse/jdt/core/tests/builder/dependencytests.java,3,4,0
50787,0,0,304,24,0,86,0,24,344,21276,'2005-06-10 11:16:06+00:00',11,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/generictypetest.java,23,5,0
50798,343,16,1,1,2,1,19,20,0,151,'2005-06-10 17:50:41+00:00',17,org.eclipse.jdt.apt.ui/src/org/eclipse/jdt/apt/ui/internal/preferences/aptconfigurationblock.java,0,5,0
50806,343,65,1,4,9,1,77,81,0,138,'2005-06-10 17:50:41+00:00',17,org.eclipse.jdt.apt.ui/src/org/eclipse/jdt/apt/ui/internal/preferences/aptpreferencepage.java,0,5,0
50815,343,0,0,51,0,0,0,51,0,937,'2005-06-10 17:50:41+00:00',17,org.eclipse.jdt.apt.ui/src/org/eclipse/jdt/apt/ui/internal/preferences/baseconfigurationblock.java,50,5,1
50821,343,0,0,98,0,0,0,98,0,127,'2005-06-10 17:50:41+00:00',17,org.eclipse.jdt.apt.ui/src/org/eclipse/jdt/apt/ui/internal/preferences/basepreferencepage.java,97,5,1
50829,59,0,107,17,0,44,0,17,650,5379,'2005-06-13 13:55:58+00:00',13,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/annotationtest.java,16,1,0
50837,0,0,79,9,13,24,6,15,1468,436,'2005-06-13 13:55:58+00:00',13,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/abstractmethoddeclaration.java,0,1,0
50849,58,0,60,15,0,18,0,15,503,2803,'2005-06-13 17:15:16+00:00',17,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/dom/astconverterjavadoctest.java,14,1,0
50860,0,0,40,1,2,20,1,2,510,1485,'2005-06-13 17:15:16+00:00',17,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/parser/abstractcommentparser.java,0,1,0
50868,86,0,58,29,0,5,0,29,1005,1569,'2005-06-14 09:30:23+00:00',9,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/resolvetests.java,28,2,0
50883,0,0,115,9,14,20,7,16,1469,1266,'2005-06-14 09:30:23+00:00',9,org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/selectionengine.java,0,2,0
50893,0,0,27,1,7,2,7,8,640,337,'2005-06-14 16:34:13+00:00',16,org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/search/matching/packagereferencelocator.java,0,2,0
50904,0,0,308,31,0,88,0,31,348,21549,'2005-06-14 16:41:03+00:00',16,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/generictypetest.java,30,2,1
50915,71,0,98,19,0,4,0,19,1001,10305,'2005-06-14 21:39:00+00:00',21,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/completiontests.java,18,2,0
50932,0,0,116,4,0,13,0,4,1470,1112,'2005-06-14 21:39:00+00:00',21,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/lookup/classscope.java,2,2,0
50941,201,0,311,157,0,89,0,157,349,21612,'2005-06-15 13:03:20+00:00',13,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/generictypetest.java,155,3,1
50953,0,0,21,2,2,3,1,3,349,173,'2005-06-15 13:03:20+00:00',13,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/lookup/rawtypebinding.java,0,3,0
50966,151,0,313,91,0,91,0,91,349,21807,'2005-06-15 15:46:53+00:00',15,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/generictypetest.java,90,3,0
50981,0,0,29,5,8,1,5,10,1470,122,'2005-06-15 15:46:53+00:00',15,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/qualifiedtypereference.java,0,3,0
50989,0,0,9,105,0,1,0,105,349,1097,'2005-06-16 08:47:44+00:00',8,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/generictypesignaturetest.java,104,4,0
51040,103,0,317,15,0,92,0,15,350,21999,'2005-06-17 09:27:02+00:00',9,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/generictypetest.java,14,5,0
51062,0,0,31,5,10,1,7,12,1472,120,'2005-06-17 09:27:02+00:00',9,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/qualifiedthisreference.java,0,5,0
51071,82,0,8,40,33,6,2,42,73,1266,'2005-06-21 00:33:36+00:00',0,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/env/processorenvimpl.java,7,2,1
51089,0,0,7,2,2,6,2,4,74,115,'2005-06-21 18:00:19+00:00',18,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/aptdispatch.java,0,2,0
51116,1030,0,0,83,0,0,0,83,0,280,'2005-06-21 23:59:49+00:00',23,org.eclipse.jdt.apt.tests/src/org/eclipse/jdt/apt/tests/mirrordeclarationtests.java,82,2,1
51119,1030,0,0,106,0,0,0,106,0,83,'2005-06-21 23:59:49+00:00',23,org.eclipse.jdt.apt.tests/src/org/eclipse/jdt/apt/tests/mirrorutiltests.java,105,2,1
51124,1030,0,5,2,0,0,0,2,61,46,'2005-06-21 23:59:49+00:00',23,org.eclipse.jdt.apt.tests/src/org/eclipse/jdt/apt/tests/testall.java,1,2,0
51132,1030,0,0,40,0,0,0,40,0,41,'2005-06-21 23:59:49+00:00',23,org.eclipse.jdt.apt.tests/src/org/eclipse/jdt/apt/tests/annotations/mirrortest/mirrordeclarationcodeexample.java,39,2,1
51134,1030,0,0,18,0,0,0,18,0,18,'2005-06-21 23:59:49+00:00',23,org.eclipse.jdt.apt.tests/src/org/eclipse/jdt/apt/tests/annotations/mirrortest/mirrordeclarationtestannotation.java,17,2,1
51138,1030,0,0,356,0,0,0,356,0,320,'2005-06-21 23:59:49+00:00',23,org.eclipse.jdt.apt.tests/src/org/eclipse/jdt/apt/tests/annotations/mirrortest/mirrordeclarationtestannotationprocessor.java,355,2,1
51143,1030,0,0,54,0,0,0,54,0,36,'2005-06-21 23:59:49+00:00',23,org.eclipse.jdt.apt.tests/src/org/eclipse/jdt/apt/tests/annotations/mirrortest/mirrordeclarationtestannotationprocessorfactory.java,53,2,1
50563,85,9,3,0,0,2,10,10,14,202,'2005-06-06 23:16:00+00:00',23,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/aptcompilationparticipant.java,0,1,0
50570,85,1,3,1,2,2,3,4,59,88,'2005-06-06 23:16:00+00:00',23,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/env/javasourcefileprintwriter.java,0,1,1
50579,0,1,2,2,2,0,2,4,27,144,'2005-06-06 23:16:00+00:00',23,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/util/aptutil.java,1,1,0
50591,0,0,295,46,0,85,0,46,341,30410,'2005-06-07 10:35:21+00:00',10,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/generictypetest.java,45,2,0
50599,0,0,9,22,0,2,0,22,441,1040,'2005-06-07 15:44:28+00:00',15,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/rewrite/describing/astrewritingjavadoctest.java,21,2,0
50608,127,1,61,11,18,10,13,24,1463,600,'2005-06-07 17:30:33+00:00',17,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/lookup/methodverifier.java,1,2,0
50616,0,6,37,8,8,5,12,20,326,423,'2005-06-07 17:30:33+00:00',17,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/lookup/methodverifier15.java,2,2,0
50629,288,0,140,19,0,9,0,19,1062,2035,'2005-06-08 09:03:26+00:00',9,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/abstractjavamodeltests.java,18,3,0
50637,288,0,35,3,6,17,3,6,1062,872,'2005-06-08 09:03:26+00:00',9,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/attachsourcetests.java,0,3,0
50643,288,0,64,41,2,9,1,42,972,1970,'2005-06-08 09:03:26+00:00',9,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/reconcilertests.java,39,3,0
50659,0,0,37,45,53,10,25,70,454,809,'2005-06-08 09:03:26+00:00',9,org.eclipse.jdt.core/model/org/eclipse/jdt/internal/compiler/parser/sourcetypeconverter.java,7,3,0
50670,0,0,49,5,5,16,1,6,1226,865,'2005-06-08 18:20:52+00:00',18,org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/itypebinding.java,0,3,0
50701,130,0,481,53,2,154,1,54,1464,4066,'2005-06-08 21:18:57+00:00',21,org.eclipse.jdt.core/model/org/eclipse/jdt/core/javacore.java,50,3,0
50709,130,0,265,2,0,51,0,2,1464,2440,'2005-06-08 21:18:57+00:00',21,org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/deltaprocessor.java,1,3,0
50716,0,0,48,1,2,6,1,2,1197,685,'2005-06-08 21:18:57+00:00',21,org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/builder/state.java,0,3,0
50740,124,0,5,40,0,1,0,40,183,501,'2005-06-09 14:03:39+00:00',14,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/parser/annotationdietrecoverytest.java,39,4,0
50755,0,0,308,21,5,140,1,22,1464,9342,'2005-06-09 14:03:39+00:00',14,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/parser/parser.java,13,4,1
50764,113,0,1,17,14,1,4,21,15,72,'2005-06-09 18:17:51+00:00',18,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/generatedfile/elementchangedlistener.java,4,4,0
50769,113,0,7,15,19,7,9,24,62,981,'2005-06-09 18:17:51+00:00',18,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/generatedfile/generatedfilemanager.java,0,4,0
50776,0,0,4,7,6,4,4,11,49,420,'2005-06-09 18:17:51+00:00',18,org.eclipse.jdt.apt.tests/src/org/eclipse/jdt/apt/tests/aptreconciletests.java,2,4,0
50791,114,0,23,32,35,5,4,36,231,1138,'2005-06-10 10:49:25+00:00',10,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/varargstest.java,0,5,0
50808,0,0,34,4,6,10,3,7,1465,143,'2005-06-10 10:49:25+00:00',10,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/statement.java,1,5,0
50818,344,0,106,266,2,44,2,268,650,5115,'2005-06-13 13:18:25+00:00',13,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/annotationtest.java,263,1,0
50834,344,0,36,1,2,9,1,2,1468,404,'2005-06-13 13:18:25+00:00',13,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/classfmt/fieldinfo.java,0,1,0
50841,344,0,35,1,2,9,1,2,1468,341,'2005-06-13 13:18:25+00:00',13,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/classfmt/methodinfo.java,0,1,0
50847,0,0,3,1,2,1,1,2,347,72,'2005-06-13 13:18:25+00:00',13,org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/util/parameterannotation.java,0,1,0
50859,101,0,307,45,47,87,4,49,347,21508,'2005-06-13 22:46:00+00:00',22,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/generictypetest.java,0,1,0
50867,101,0,23,3,2,1,1,4,347,239,'2005-06-13 22:46:00+00:00',22,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/parameterizedsingletypereference.java,1,1,0
50875,0,0,228,1,2,25,1,2,1469,3377,'2005-06-13 22:46:00+00:00',22,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/lookup/scope.java,0,1,0
50886,221,0,28,1,2,5,1,2,832,845,'2005-06-14 16:33:54+00:00',16,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/javasearchmultipleprojectstests.java,0,2,0
50895,221,0,41,16,16,5,8,24,1470,494,'2005-06-14 16:33:54+00:00',16,org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/search/javasearchscope.java,4,2,0
50901,221,0,140,10,12,7,8,18,1470,673,'2005-06-14 16:33:54+00:00',16,org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/search/indexing/indexmanager.java,2,2,1
50907,0,0,247,14,0,56,0,14,1470,2236,'2005-06-14 16:33:54+00:00',16,org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/search/matching/matchlocator.java,11,2,0
50918,0,0,212,1,0,94,0,1,1233,5026,'2005-06-15 00:50:24+00:00',0,org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/astconverter.java,1,3,0
50926,105,2,27,33,4,0,5,38,1069,370,'2005-06-15 11:53:33+00:00',11,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/workingcopysearchtests.java,30,3,0
50940,0,0,17,3,0,3,0,3,148,1089,'2005-06-15 11:53:33+00:00',11,org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/search/basicsearchengine.java,2,3,0
50951,299,0,76,170,71,40,1,171,237,3677,'2005-06-15 14:18:28+00:00',14,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/enumtest.java,98,3,1
50965,299,2,67,10,10,10,5,15,1470,391,'2005-06-15 14:18:28+00:00',14,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/qualifiedallocationexpression.java,1,3,0
50973,0,2,117,18,16,13,7,25,1470,1116,'2005-06-15 14:18:28+00:00',14,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/lookup/classscope.java,2,3,0
50983,0,0,66,1,2,17,1,2,1233,882,'2005-06-15 19:06:11+00:00',19,org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/compilationunit.java,0,3,0
50993,175,0,44,28,2,2,1,29,990,1359,'2005-06-16 11:36:49+00:00',11,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/typehierarchytests.java,25,4,0
51007,175,0,36,1,2,3,1,2,485,885,'2005-06-16 11:36:49+00:00',11,org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/index/diskindex.java,0,4,0
51015,0,0,32,38,8,3,6,44,1471,325,'2005-06-16 11:36:49+00:00',11,org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/search/indexing/sourceindexerrequestor.java,31,4,0
51026,126,0,58,22,2,6,2,24,1071,1137,'2005-06-16 17:34:46+00:00',17,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/javaprojecttests.java,20,4,0
51036,0,1,107,12,15,22,7,19,1472,615,'2005-06-16 17:34:46+00:00',17,org.eclipse.jdt.core/model/org/eclipse/jdt/core/javaconventions.java,1,4,0
51053,490,0,5,1,2,3,1,2,70,301,'2005-06-18 00:15:23+00:00',0,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/annotationprocessorfactoryloader.java,0,6,0
51059,490,0,3,2,2,3,2,4,4,41,'2005-06-18 00:15:23+00:00',0,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/pluginfactorycontainer.java,0,6,0
51066,490,0,3,27,11,2,3,30,38,79,'2005-06-18 00:15:23+00:00',0,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/util/filesystemutil.java,15,6,1
51073,490,36,4,110,8,1,42,152,32,214,'2005-06-18 00:15:23+00:00',0,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/util/aptconfig.java,101,6,1
51079,490,0,2,69,4,1,2,71,1,132,'2005-06-18 00:15:23+00:00',0,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/util/factorypathutil.java,61,6,1
51087,0,1,1,12,9,1,5,17,0,104,'2005-06-18 00:15:23+00:00',0,org.eclipse.jdt.apt.tests/src/org/eclipse/jdt/apt/tests/preferencestests.java,3,6,1
51096,0,0,5,5,4,4,1,6,27,354,'2005-06-21 22:57:46+00:00',22,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/aptdispatchrunnable.java,1,2,0
50554,230,0,9,52,0,2,0,52,306,989,'2005-06-06 20:46:36+00:00',20,org.eclipse.jdt.core.tests.builder/src/org/eclipse/jdt/core/tests/builder/dependencytests.java,51,1,1
50559,230,0,27,25,26,2,17,42,1195,184,'2005-06-06 20:46:36+00:00',20,org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/builder/classpathjar.java,6,1,0
50567,230,0,18,5,2,4,1,6,1195,56,'2005-06-06 20:46:36+00:00',20,org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/builder/classpathlocation.java,3,1,0
50574,0,0,45,3,4,6,2,5,1195,684,'2005-06-06 20:46:36+00:00',20,org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/builder/state.java,1,1,0
50583,31,0,294,16,0,85,0,16,340,20883,'2005-06-07 08:56:45+00:00',8,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/generictypetest.java,15,2,0
50592,104,0,44,29,2,10,1,30,165,3452,'2005-06-07 12:00:14+00:00',12,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/javasearchbugstests.java,27,2,0
50607,104,0,35,1,2,3,1,2,476,885,'2005-06-07 12:00:14+00:00',12,org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/index/diskindex.java,0,2,0
50615,0,0,31,3,0,3,0,3,1462,322,'2005-06-07 12:00:14+00:00',12,org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/search/indexing/sourceindexerrequestor.java,2,2,0
50635,0,0,42,34,50,21,22,56,471,1034,'2005-06-08 01:11:22+00:00',1,org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/astparser.java,0,3,0
50644,107,0,15,31,0,7,0,31,991,524,'2005-06-08 14:50:42+00:00',14,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/optiontests.java,30,3,0
50660,0,0,281,12,13,50,5,17,1463,2757,'2005-06-08 14:50:42+00:00',14,org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/javamodelmanager.java,0,3,0
50676,153,0,299,45,4,85,3,48,342,21050,'2005-06-08 18:38:57+00:00',18,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/generictypetest.java,40,3,0
50684,153,0,97,1,2,4,1,2,995,10305,'2005-06-08 18:38:57+00:00',18,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/completiontests.java,0,3,0
50698,153,1,114,6,2,13,2,8,1464,1107,'2005-06-08 18:38:57+00:00',18,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/lookup/classscope.java,3,3,0
50706,0,0,223,3,3,25,2,5,1464,3381,'2005-06-08 18:38:57+00:00',18,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/lookup/scope.java,0,3,0
50729,100,0,302,23,0,85,0,23,343,21150,'2005-06-09 11:45:06+00:00',11,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/generictypetest.java,22,4,0
50736,100,0,7,2,2,1,1,3,48,208,'2005-06-09 11:45:06+00:00',11,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/lookup/capturebinding.java,0,4,0
50745,0,0,54,22,35,6,15,37,1464,615,'2005-06-09 11:45:06+00:00',11,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/lookup/typebinding.java,0,4,0
50761,0,0,282,12,0,50,0,12,1465,2764,'2005-06-09 16:53:34+00:00',16,org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/javamodelmanager.java,10,4,0
50772,0,0,6,2,2,2,1,3,443,437,'2005-06-09 19:21:18+00:00',19,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/rewrite/modifying/astrewritingmodifyingcopytest.java,1,4,0
50797,340,0,303,103,0,85,0,103,343,21173,'2005-06-10 07:30:26+00:00',7,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/generictypetest.java,102,5,0
50805,340,0,53,2,4,14,2,4,205,3811,'2005-06-10 07:30:26+00:00',7,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/methodverifytest.java,0,5,0
50824,340,1,80,9,10,14,3,12,1465,894,'2005-06-10 07:30:26+00:00',7,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/expression.java,0,5,0
50831,340,0,35,1,2,2,1,2,343,469,'2005-06-10 07:30:26+00:00',7,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/lookup/parameterizedgenericmethodbinding.java,0,5,0
50838,340,0,80,50,0,6,0,50,1465,938,'2005-06-10 07:30:26+00:00',7,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/lookup/referencebinding.java,48,5,0
50845,0,0,225,24,33,25,16,40,1465,3367,'2005-06-10 07:30:26+00:00',7,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/lookup/scope.java,4,5,0
50853,83,0,2,27,0,1,0,27,81,442,'2005-06-13 19:15:15+00:00',19,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/formatter/comment/javadoctestcase.java,26,1,0
50866,0,0,2,11,5,1,2,13,81,354,'2005-06-13 19:15:15+00:00',19,org.eclipse.jdt.core/formatter/org/eclipse/jdt/internal/formatter/comment/javadocregion.java,5,1,0
50888,132,0,24,64,25,3,23,87,860,2208,'2005-06-14 16:34:04+00:00',16,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/completiontests2.java,59,2,0
50897,0,0,16,2,4,3,2,4,147,1089,'2005-06-14 16:34:04+00:00',16,org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/search/basicsearchengine.java,0,2,0
50911,0,0,63,1,2,4,1,2,348,1014,'2005-06-14 16:42:57+00:00',16,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/lookup/parameterizedtypebinding.java,0,2,0
50922,95,0,47,28,2,10,1,29,172,3685,'2005-06-15 06:30:08+00:00',6,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/javasearchbugstests.java,26,3,0
50937,95,0,248,3,3,56,1,4,1470,2250,'2005-06-15 06:30:08+00:00',6,org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/search/matching/matchlocator.java,0,3,0
50944,0,0,55,3,0,13,0,3,641,618,'2005-06-15 06:30:08+00:00',6,org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/search/matching/methodlocator.java,2,3,0
50952,77,0,0,52,0,0,0,52,0,71,'2005-06-15 14:49:00+00:00',14,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/conditionalexpressiontest.java,51,3,0
