change_id,413_patch_lines,402_lines_deleted,408_previous_patches,414_lines_inserted,403_lines_changed,409_previous_buggy_patches,415_lines_removed,404_loc,410_file_age,405_file_lines,411_commit_time,406_time_of_day,412_full_path,401_lines_added,407_day_of_week,500_Buggy?
54717,725,33,4,1,2,3,36,37,187,96,'2005-11-14 21:01:58+00:00',21,org.eclipse.jdt.apt.tests/src/org/eclipse/jdt/apt/tests/mirrortests.java,0,1,0
54718,199,14,18,5,0,6,16,21,145,721,'2005-11-16 02:06:44+00:00',2,org.eclipse.jdt.apt.ui/src/org/eclipse/jdt/apt/ui/internal/preferences/factorypathconfigurationblock.java,4,3,0
54719,1393,0,398,102,8,121,5,107,503,26909,'2005-11-16 12:19:43+00:00',12,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/generictypetest.java,96,3,0
54723,725,14,4,4,21,1,36,40,145,115,'2005-11-14 21:01:58+00:00',21,org.eclipse.jdt.apt.tests/src/org/eclipse/jdt/apt/tests/mirrorutiltests.java,1,1,0
54724,0,6,7,0,0,2,8,8,145,75,'2005-11-16 02:06:44+00:00',2,org.eclipse.jdt.apt.ui/src/org/eclipse/jdt/apt/ui/internal/preferences/factorypathpreferencepage.java,0,3,0
54726,1393,0,173,4,8,122,5,9,503,6130,'2005-11-16 12:19:43+00:00',12,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/dom/astconverter15test.java,0,3,0
54727,0,0,51,8,6,34,2,10,1282,432,'2005-11-16 15:08:35+00:00',15,org.eclipse.jdt.core/antadapter/org/eclipse/jdt/core/jdtcompileradapter.java,2,3,1
54728,350,3,12,8,8,3,5,13,36,898,'2005-11-16 11:08:15+00:00',11,org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/complete/completionjavadocparser.java,0,3,0
54730,725,3,14,2,32,10,36,38,150,212,'2005-11-14 21:01:58+00:00',21,org.eclipse.jdt.apt.tests/src/org/eclipse/jdt/apt/tests/preferencestests.java,0,1,0
54732,350,18,151,1,6,19,27,28,1624,3751,'2005-11-16 11:08:15+00:00',11,org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/complete/completionparser.java,0,3,0
54733,0,0,116,213,292,58,81,294,1624,6177,'2005-11-16 15:38:27+00:00',15,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/codegen/codestream.java,0,3,1
54735,0,1,7,0,0,3,1,1,6,280,'2005-11-16 16:42:11+00:00',16,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/attachedjavadoctests.java,0,3,0
54736,0,1,71,2,4,36,3,5,1315,1986,'2005-11-16 16:42:56+00:00',16,org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/util/disassembler.java,0,3,0
54737,0,3,218,18,18,137,9,27,1625,2800,'2005-11-16 16:43:29+00:00',16,org.eclipse.jdt.core/batch/org/eclipse/jdt/internal/compiler/batch/main.java,0,3,1
54738,0,0,3,1,0,3,0,1,119,134,'2005-11-14 21:01:58+00:00',21,org.eclipse.jdt.apt.tests/src/org/eclipse/jdt/apt/tests/regressiontests.java,1,1,1
54739,1393,0,51,1,2,7,1,2,1624,351,'2005-11-16 12:19:43+00:00',12,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/allocationexpression.java,0,3,0
54740,0,28,54,11,33,13,64,75,1624,889,'2005-11-16 11:08:15+00:00',11,org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/complete/completionscanner.java,0,3,0
54742,41,0,9,1,2,2,1,2,1625,88,'2005-11-16 19:26:29+00:00',19,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/codegen/caselabel.java,0,3,0
54743,0,0,44,77,43,32,8,85,222,1617,'2005-11-16 19:51:56+00:00',19,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/generatedfile/generatedfilemanager.java,36,3,1
54744,1393,0,48,1,2,11,1,2,1624,144,'2005-11-16 12:19:43+00:00',12,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/argument.java,0,3,0
54745,0,13,72,49,45,36,19,68,1315,1985,'2005-11-16 22:14:20+00:00',22,org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/util/disassembler.java,3,3,1
54746,36,0,3,11,9,0,1,12,125,57,'2005-11-16 22:18:21+00:00',22,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/varjarfactorycontainer.java,1,3,1
54748,0,0,117,2,4,59,2,4,1625,6309,'2005-11-16 19:26:29+00:00',19,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/codegen/codestream.java,0,3,0
54749,472,1,20,7,2,15,2,9,222,218,'2005-11-17 02:03:18+00:00',2,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/aptdispatch.java,5,4,0
54750,340,0,65,3,0,7,0,3,1224,236,'2005-11-17 08:53:33+00:00',8,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/alljavamodeltests.java,2,4,0
54751,1393,0,37,1,2,2,1,2,1624,223,'2005-11-16 12:19:43+00:00',12,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/arrayinitializer.java,0,3,0
54753,348,0,10,4,6,1,6,10,594,969,'2005-11-17 11:10:05+00:00',11,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/inclusionpatternstests.java,2,4,0
54754,0,7,142,38,6,8,10,48,1625,675,'2005-11-17 11:10:41+00:00',11,org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/search/indexing/indexmanager.java,29,4,0
54755,472,0,33,2,0,20,0,2,176,785,'2005-11-17 02:03:18+00:00',2,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/aptdispatchrunnable.java,2,4,0
54756,340,0,0,136,0,0,0,136,0,136,'2005-11-17 08:53:33+00:00',8,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/javalikeextensionstests.java,135,4,0
54757,1393,0,88,3,7,17,6,9,1624,495,'2005-11-16 12:19:43+00:00',12,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/castexpression.java,0,3,0
54758,84,0,0,59,0,0,0,59,0,696,'2005-11-17 11:33:37+00:00',11,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/flowanalysistest.java,58,4,0
54759,0,0,254,1,2,56,1,2,1625,2274,'2005-11-17 11:08:57+00:00',11,org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/search/matching/matchlocator.java,0,4,0
54760,81,0,57,28,2,11,1,29,411,1571,'2005-11-17 11:45:27+00:00',11,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/dom/batchastcreationtests.java,26,4,1
54761,348,4,9,144,180,4,84,228,526,247,'2005-11-17 11:10:05+00:00',11,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/searchparticipanttests.java,26,4,0
54763,0,0,47,2,0,12,0,2,1169,103,'2005-11-17 11:33:37+00:00',11,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/testall.java,1,4,0
54764,472,0,33,7,8,13,3,10,177,288,'2005-11-17 02:03:18+00:00',2,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/aptcompilationparticipant.java,0,4,0
54765,278,8,22,0,0,4,9,9,1225,549,'2005-11-17 14:53:14+00:00',14,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/externaljardeltatests.java,0,4,0
54766,1393,0,46,1,2,6,1,2,1624,374,'2005-11-16 12:19:43+00:00',12,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/explicitconstructorcall.java,0,3,0
54768,323,0,15,3,6,3,3,6,498,9695,'2005-11-17 16:07:41+00:00',16,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/dom/astconverterast3test.java,0,4,0
54769,0,0,38,1,2,3,1,2,639,885,'2005-11-17 11:10:05+00:00',11,org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/index/diskindex.java,0,4,0
54770,340,0,503,37,0,163,0,37,1625,4240,'2005-11-17 08:53:33+00:00',8,org.eclipse.jdt.core/model/org/eclipse/jdt/core/javacore.java,34,4,0
54771,472,0,13,32,57,11,29,61,222,73,'2005-11-17 02:03:18+00:00',2,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/env/javasourcefileprintwriter.java,0,4,0
54773,0,1,70,3,4,19,3,6,1388,1035,'2005-11-17 16:13:32+00:00',16,org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/compilationunit.java,1,4,1
54774,1393,0,86,1,3,17,3,4,1624,908,'2005-11-16 12:19:43+00:00',12,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/expression.java,0,3,0
54775,81,0,110,4,0,68,0,4,1388,930,'2005-11-17 11:45:27+00:00',11,org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/compilationunitresolver.java,3,4,1
54776,323,0,71,3,6,27,3,6,1225,9873,'2005-11-17 16:07:41+00:00',16,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/dom/astconvertertest.java,0,4,0
54777,340,0,299,14,2,53,1,15,1625,2912,'2005-11-17 08:53:33+00:00',8,org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/javamodelmanager.java,9,4,0
54778,472,0,39,8,0,23,0,8,222,1230,'2005-11-17 02:03:18+00:00',2,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/env/processorenvimpl.java,7,4,0
54779,0,0,71,4,9,20,9,13,1388,1035,'2005-11-17 16:15:26+00:00',16,org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/compilationunit.java,0,4,1
54780,0,14,504,88,156,164,98,186,1625,4277,'2005-11-17 14:53:14+00:00',14,org.eclipse.jdt.core/model/org/eclipse/jdt/core/javacore.java,4,4,0
54781,1393,0,88,1,2,10,1,2,1624,607,'2005-11-16 12:19:43+00:00',12,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/fieldreference.java,0,3,0
54782,0,0,72,3,6,21,3,6,1388,1030,'2005-11-17 16:15:54+00:00',16,org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/compilationunit.java,0,4,1
