change_id,401_lines_added,402_lines_deleted,403_lines_changed,404_loc,405_file_lines,406_time_of_day,407_day_of_week,408_previous_patches,409_previous_buggy_patches,410_file_age,411_commit_time,412_full_path,413_patch_lines,414_lines_inserted,415_lines_removed,500_Buggy?
12822,0,0,2,2,1440,14,6,9,3,455,'2005-02-12 14:47:17+00:00',hw/xwin/winshaddd.c,785,1,1,0
12830,0,0,2,2,1452,14,6,10,3,455,'2005-02-12 14:47:17+00:00',hw/xwin/winshadddnl.c,785,1,1,0
12838,0,0,2,2,1320,14,6,9,2,455,'2005-02-12 14:47:17+00:00',hw/xwin/winshadgdi.c,785,1,1,0
12845,16,0,133,173,544,14,6,10,4,455,'2005-02-12 14:47:17+00:00',hw/xwin/winwindow.c,0,138,35,0
12855,2,0,24,31,388,16,2,3,1,116,'2005-03-01 16:57:54+00:00',hw/xgl/xglsync.c,0,16,15,0
12872,3,0,0,5,55,18,2,3,0,253,'2005-03-01 18:58:17+00:00',gl/windows/glwindows.h,1088,5,0,0
12880,123,1,509,702,1487,18,2,3,1,253,'2005-03-01 18:58:17+00:00',gl/windows/indirect.c,0,414,288,0
12888,1,1,2,4,1655,20,6,9,4,477,'2005-03-05 20:47:12+00:00',hw/xfree86/common/xf86events.c,0,2,2,1
12905,4,0,2,8,1042,22,1,16,5,479,'2005-03-07 22:26:59+00:00',hw/xwin/winmultiwindowwindow.c,99,7,1,0
12912,3,0,2,6,1010,22,1,12,5,468,'2005-03-07 22:26:59+00:00',hw/xwin/winmultiwindowwndproc.c,0,5,1,0
12922,0,0,9,12,595,9,2,5,0,276,'2005-03-08 09:03:38+00:00',hw/xgl/xglgc.c,0,3,9,1
12932,8,3,0,14,163,9,2,3,2,123,'2005-03-08 09:27:09+00:00',hw/xgl/xglcopy.c,0,10,4,1
12941,40,0,37,82,2062,10,2,5,2,479,'2005-03-08 10:26:59+00:00',hw/xfree86/os-support/shared/libc_wrapper.c,150,80,2,0
12949,13,0,2,16,708,10,2,8,1,479,'2005-03-08 10:26:59+00:00',hw/xfree86/os-support/xf86_libc.h,0,15,1,0
12962,0,0,3,4,622,0,5,4,1,126,'2005-03-11 00:58:49+00:00',hw/xgl/glx/xglx.c,530,3,1,0
12969,16,0,2,23,1347,0,5,9,0,279,'2005-03-11 00:58:49+00:00',hw/xgl/xgl.h,530,22,1,0
12977,0,16,2,21,336,0,5,4,2,126,'2005-03-11 00:58:49+00:00',hw/xgl/xglcmap.c,530,2,19,0
12985,0,5,0,6,169,0,5,4,3,126,'2005-03-11 00:58:49+00:00',hw/xgl/xglcopy.c,530,0,6,0
12993,17,0,0,19,153,0,5,3,0,126,'2005-03-11 00:58:49+00:00',hw/xgl/xglparse.c,530,19,0,0
13000,26,1,39,81,559,0,5,8,1,279,'2005-03-11 00:58:49+00:00',hw/xgl/xglpixmap.c,530,61,20,0
13008,6,0,9,20,427,0,5,5,0,126,'2005-03-11 00:58:49+00:00',hw/xgl/xglscreen.c,530,16,4,0
13016,0,0,2,3,110,0,5,1,1,2,'2005-03-11 00:58:49+00:00',hw/xgl/xglshm.c,530,2,1,0
13024,2,10,25,42,389,0,5,4,1,126,'2005-03-11 00:58:49+00:00',hw/xgl/xglsync.c,530,22,20,0
13032,0,3,2,6,519,0,5,2,1,43,'2005-03-11 00:58:49+00:00',hw/xgl/xgltrap.c,0,1,5,0
13042,223,0,50,287,624,21,3,5,1,131,'2005-03-16 21:05:51+00:00',hw/xgl/glx/xglx.c,0,278,9,0
13051,0,0,1,12,1933,21,3,11,7,230,'2005-03-16 21:25:43+00:00',miext/damage/damage.c,0,0,0,0
13061,1,0,0,1,684,22,5,5,2,490,'2005-03-18 22:36:47+00:00',hw/xfree86/common/xf86pciinfo.h,0,1,0,0
13078,9,0,33,49,1012,20,3,13,7,495,'2005-03-23 20:49:52+00:00',hw/vfb/initoutput.c,139,37,12,1
13096,0,1,4,6,584,23,5,13,5,497,'2005-03-25 23:11:14+00:00',xprint/ps/psinit.c,0,2,4,0
13104,0,12,0,13,1082,0,0,13,3,498,'2005-03-27 00:17:12+00:00',fb/fbpict.h,0,0,13,0
13114,31,3,9,51,685,23,4,6,2,503,'2005-03-31 23:18:10+00:00',hw/xfree86/common/xf86pciinfo.h,0,45,6,0
13124,3,0,2,6,532,20,5,10,4,504,'2005-04-01 20:05:11+00:00',hw/xfree86/loader/dixsym.c,0,5,1,0
13136,1,0,0,2,1928,21,5,16,8,504,'2005-04-01 21:45:20+00:00',xprint/init.c,1117,2,0,1
13144,7,0,0,8,578,21,5,12,2,504,'2005-04-01 21:45:20+00:00',xprint/ps/ps.h,1117,8,0,0
13152,6,58,211,302,537,21,5,4,1,504,'2005-04-01 21:45:20+00:00',xprint/ps/psarea.c,1117,77,225,0
13160,10,8,0,19,251,21,5,10,3,504,'2005-04-01 21:45:20+00:00',xprint/ps/pscolor.c,1117,11,8,0
13167,324,0,0,325,330,21,5,0,0,0,'2005-04-01 21:45:20+00:00',xprint/ps/psimageutil.c,1117,325,0,0
13171,99,49,42,201,582,21,5,14,5,504,'2005-04-01 21:45:20+00:00',xprint/ps/psinit.c,1117,140,61,1
13178,3,0,19,25,310,21,5,8,3,504,'2005-04-01 21:45:20+00:00',xprint/ps/psout.h,0,23,2,0
13196,19,2,2,26,1613,19,6,4,1,292,'2005-04-09 19:20:03+00:00',gl/windows/indirect.c,0,22,4,0
13205,62,1,68,141,1612,1,1,15,2,513,'2005-04-11 01:06:15+00:00',xprint/attributes.c,0,129,12,0
13217,3,0,0,4,2234,9,1,8,2,513,'2005-04-11 09:33:43+00:00',mi/miwideline.c,0,4,0,0
13229,0,0,2,2,807,10,1,3,1,513,'2005-04-11 10:05:38+00:00',hw/xfree86/os-support/bus/xf86pci.h,0,1,1,0
13240,1,0,2,5,279,10,1,1,0,4,'2005-04-11 10:16:25+00:00',hw/xwin/xlaunch/config.cc,230,4,1,0
13249,1,0,4,8,56,10,1,1,0,4,'2005-04-11 10:16:25+00:00',hw/xwin/xlaunch/config.h,230,6,2,0
13258,24,0,8,35,672,10,1,1,0,4,'2005-04-11 10:16:25+00:00',hw/xwin/xlaunch/main.cc,230,31,4,0
13276,6,0,0,8,91,10,1,1,0,4,'2005-04-11 10:16:25+00:00',hw/xwin/xlaunch/resources/resources.h,230,8,0,0
13302,9,0,0,11,1368,14,3,10,0,312,'2005-04-13 14:27:47+00:00',hw/xgl/xgl.h,2240,11,0,0
13310,1505,0,0,1506,2213,14,3,0,0,0,'2005-04-13 14:27:47+00:00',hw/xgl/xglglx.c,2240,1506,0,0
13313,24,6,21,63,1102,14,3,3,2,77,'2005-04-13 14:27:47+00:00',hw/xgl/xglglyph.c,2240,40,23,0
13318,2,0,0,3,290,14,3,3,0,159,'2005-04-13 14:27:47+00:00',hw/xgl/xgloffscreen.c,2240,3,0,0
13324,36,0,0,37,467,14,3,4,1,159,'2005-04-13 14:27:47+00:00',hw/xgl/xglpict.c,2240,37,0,0
13332,1,0,2,3,600,14,3,9,1,312,'2005-04-13 14:27:47+00:00',hw/xgl/xglpixmap.c,2240,2,1,0
13339,15,6,6,32,439,14,3,6,0,159,'2005-04-13 14:27:47+00:00',hw/xgl/xglscreen.c,2240,20,12,0
13343,2,0,0,3,386,14,3,6,1,159,'2005-04-13 14:27:47+00:00',hw/xgl/xglsync.c,2240,3,0,0
13351,19,57,114,232,514,14,3,4,1,77,'2005-04-13 14:27:47+00:00',hw/xgl/xgltrap.c,0,101,131,0
13358,0,0,2,2,371,23,3,3,2,264,'2005-04-20 23:11:12+00:00',xext/xevie.c,0,1,1,0
13368,115,0,0,116,0,17,5,0,0,0,'2005-04-22 17:45:14+00:00',hw/xfree86/os-support/bus/altixpci.c,151,116,0,0
13371,15,0,0,16,0,17,5,0,0,0,'2005-04-22 17:45:14+00:00',hw/xfree86/os-support/bus/altixpci.h,0,16,0,0
13379,1,0,0,1,707,19,6,7,0,526,'2005-04-23 19:01:13+00:00',hw/xfree86/loader/elf.h,80,1,0,0
13386,50,0,0,51,3280,19,6,11,2,526,'2005-04-23 19:01:13+00:00',hw/xfree86/loader/elfloader.c,0,51,0,0
13394,641,19,210,908,2213,17,1,2,0,12,'2005-04-25 17:18:01+00:00',hw/xgl/xglglx.c,0,830,78,1
13405,0,0,24,24,3579,8,3,4,2,13,'2005-04-27 08:45:16+00:00',hw/xgl/xglglx.c,0,12,12,0
13415,2,0,0,3,2238,15,3,21,8,529,'2005-04-27 15:42:15+00:00',os/utils.c,0,3,0,0
13430,1,0,2,5,133,14,1,13,3,534,'2005-05-02 14:07:31+00:00',hw/xwin/winerror.c,0,3,2,0
13442,0,0,2,2,1873,4,3,10,5,536,'2005-05-04 04:14:58+00:00',hw/xfree86/common/compiler.h,49,1,1,0
13448,0,0,2,4,1470,4,3,5,1,536,'2005-05-04 04:14:58+00:00',hw/xfree86/loader/loader.c,49,2,2,0
13456,0,0,2,2,434,4,3,9,2,536,'2005-05-04 04:14:58+00:00',hw/xfree86/os-support/bus/pci.h,0,1,1,0
13466,3,0,0,4,124,0,2,2,0,542,'2005-05-10 00:12:17+00:00',hw/xfree86/os-support/shared/at_scancode.c,0,4,0,0
13475,203,109,93,429,596,14,3,8,1,539,'2005-05-18 14:24:14+00:00',miext/rootless/safealpha/safealphapicture.c,0,238,191,0
13485,8,0,0,9,1828,20,3,6,4,300,'2005-05-18 20:49:31+00:00',fb/fbmmx.c,0,9,0,0
13496,0,0,2,2,434,7,6,10,2,553,'2005-05-21 07:46:38+00:00',hw/xfree86/os-support/bus/pci.h,670,1,1,0
13320,28,0,32,68,560,23,0,3,1,199,'2005-04-17 23:00:58+00:00',hw/xfree86/i2c/fi1236.c,153,53,15,1
13329,3,0,0,4,118,23,0,2,1,199,'2005-04-17 23:00:58+00:00',hw/xfree86/i2c/fi1236.h,0,4,0,0
13338,0,0,2,2,958,12,3,13,4,522,'2005-04-20 12:42:02+00:00',dix/dixutils.c,0,1,1,0
13348,0,0,4,4,2139,13,3,10,2,522,'2005-04-20 13:33:54+00:00',dix/dixfonts.c,0,2,2,0
13356,0,0,2,2,350,16,3,10,4,523,'2005-04-20 16:34:46+00:00',os/osdep.h,0,1,1,0
13363,0,0,4,4,1655,0,4,11,5,523,'2005-04-21 00:31:31+00:00',hw/xfree86/common/xf86events.c,0,2,2,0
13382,0,6,0,6,795,22,6,14,4,526,'2005-04-23 22:55:40+00:00',dix/main.c,0,0,6,0
13389,0,0,4,6,170,0,1,10,1,527,'2005-04-25 00:11:21+00:00',hw/xfree86/os-support/linux/lnx_apm.c,0,3,3,0
13396,0,0,2,2,1930,6,2,18,9,528,'2005-04-26 06:12:07+00:00',xprint/init.c,105,1,1,0
13401,0,0,21,28,661,6,2,15,6,528,'2005-04-26 06:12:07+00:00',xprint/ps/psinit.c,0,15,13,0
13414,0,0,2,3,893,9,3,6,1,173,'2005-04-27 09:29:33+00:00',hw/xgl/glx/xglx.c,841,2,1,0
13420,2,0,2,4,1411,9,3,12,0,326,'2005-04-27 09:29:33+00:00',hw/xgl/xgl.h,841,3,1,0
12111,7,1,2,12,1816,6,3,33,19,1604,'2005-01-19 06:35:28+00:00',hw/kdrive/vesa/vesa.c,0,10,2,0
12121,1,0,2,3,1508,22,3,4,3,432,'2005-01-19 22:23:20+00:00',hw/xfree86/common/xf86xinput.c,0,2,1,1
12132,0,0,22,26,1010,1,4,5,1,247,'2005-01-20 01:09:48+00:00',hw/kdrive/ati/ati_dma.c,84,21,5,0
12140,2,0,0,4,1872,1,4,12,5,427,'2005-01-20 01:09:48+00:00',hw/kdrive/ati/ati_reg.h,0,4,0,0
12149,83,12,27,127,950,7,4,1,1,247,'2005-01-20 07:09:00+00:00',hw/kdrive/ati/ati_video.c,0,88,39,0
12158,0,0,12,18,834,7,4,14,11,386,'2005-01-20 07:28:02+00:00',hw/kdrive/ati/radeon_composite.c,0,9,9,0
12169,20,6,44,83,1026,16,4,6,2,247,'2005-01-20 16:22:04+00:00',hw/kdrive/ati/ati_dma.c,344,52,31,0
12177,20,0,0,21,99,16,4,3,1,247,'2005-01-20 16:22:04+00:00',hw/kdrive/ati/ati_dma.h,344,21,0,0
12185,1,0,6,9,1138,16,4,12,4,388,'2005-01-20 16:22:04+00:00',hw/kdrive/ati/ati_dri.c,0,6,3,0
12194,1,1,0,2,1512,20,4,40,19,1889,'2005-01-20 20:51:27+00:00',hw/kdrive/src/kdrive.c,0,1,1,0
12203,0,0,2,2,894,20,1,8,3,437,'2005-01-24 20:44:49+00:00',hw/xfree86/i2c/xf86i2c.c,0,1,1,0
12214,1,0,0,1,719,1,2,12,4,392,'2005-01-25 01:40:18+00:00',hw/kdrive/src/kaapict.c,0,1,0,0
12225,0,10,8,25,1047,3,2,7,2,252,'2005-01-25 03:37:05+00:00',hw/kdrive/ati/ati_dma.c,242,7,18,0
12233,4,2,22,40,918,3,2,28,17,432,'2005-01-25 03:37:05+00:00',hw/kdrive/ati/ati_draw.c,242,22,18,1
12241,4,0,36,45,1895,3,2,14,5,432,'2005-01-25 03:37:05+00:00',hw/kdrive/ati/ati_reg.h,0,24,21,0
12250,2,1,123,136,3554,10,2,7,3,437,'2005-01-25 10:08:18+00:00',hw/xfree86/common/xf86pcibus.c,181,27,109,0
12258,0,0,2,2,807,10,2,2,1,437,'2005-01-25 10:08:18+00:00',hw/xfree86/os-support/bus/xf86pci.h,0,1,1,0
12266,84,0,0,86,3227,15,3,5,1,438,'2005-01-26 15:45:49+00:00',hw/xfree86/common/xf86bus.c,0,86,0,0
12276,10,0,32,45,3472,15,3,8,3,438,'2005-01-26 15:50:17+00:00',hw/xfree86/common/xf86pcibus.c,0,33,12,0
12286,0,1,0,1,434,3,4,14,7,434,'2005-01-27 03:50:48+00:00',hw/kdrive/ati/ati.h,0,0,1,0
12294,3,4,0,9,923,3,4,30,18,434,'2005-01-27 03:52:49+00:00',hw/kdrive/ati/ati_draw.c,0,4,5,0
12307,7,0,17,30,120,5,4,4,1,254,'2005-01-27 05:25:57+00:00',hw/kdrive/ati/ati_dma.h,646,26,4,0
12315,0,0,6,10,922,5,4,31,18,434,'2005-01-27 05:25:57+00:00',hw/kdrive/ati/ati_draw.c,646,5,5,0
12323,18,0,0,22,1902,5,4,16,5,434,'2005-01-27 05:25:57+00:00',hw/kdrive/ati/ati_reg.h,646,22,0,0
12331,6,14,67,112,999,5,4,2,1,254,'2005-01-27 05:25:57+00:00',hw/kdrive/ati/ati_video.c,646,48,64,0
12339,2,12,24,49,574,5,4,5,4,254,'2005-01-27 05:25:57+00:00',hw/kdrive/ati/r128_composite.c,646,20,29,0
12347,0,14,115,147,847,5,4,16,11,393,'2005-01-27 05:25:57+00:00',hw/kdrive/ati/radeon_composite.c,0,72,75,0
12364,0,0,12,18,576,20,4,1,1,220,'2005-01-27 20:33:34+00:00',gl/windows/glwrap.c,0,6,12,0
12379,0,0,2,2,3313,16,5,6,1,440,'2005-01-28 16:13:00+00:00',hw/xfree86/common/xf86bus.c,1943,1,1,0
12387,27,0,0,29,1011,16,5,12,2,440,'2005-01-28 16:13:00+00:00',hw/xfree86/common/xf86configure.c,1943,29,0,0
12395,18,0,2,22,105,16,5,2,1,440,'2005-01-28 16:13:00+00:00',hw/xfree86/common/xf86doprobe.c,1943,21,1,0
12403,0,0,4,6,1653,16,5,8,4,441,'2005-01-28 16:13:00+00:00',hw/xfree86/common/xf86events.c,1943,4,2,0
12411,1,0,0,1,247,16,5,7,1,440,'2005-01-28 16:13:00+00:00',hw/xfree86/common/xf86globals.c,1943,1,0,0
12419,1,0,6,9,2972,16,5,6,1,440,'2005-01-28 16:13:00+00:00',hw/xfree86/common/xf86helper.c,1943,8,1,0
12427,0,2,65,77,1960,16,5,19,7,441,'2005-01-28 16:13:00+00:00',hw/xfree86/common/xf86init.c,1943,51,26,0
12435,1,0,0,1,225,16,5,5,4,441,'2005-01-28 16:13:00+00:00',hw/xfree86/common/xf86priv.h,1943,1,0,0
12443,0,0,10,10,335,16,5,11,5,440,'2005-01-28 16:13:00+00:00',hw/xfree86/common/xf86randr.c,1943,5,5,0
12451,54,19,2,80,1094,16,5,4,2,440,'2005-01-28 16:13:00+00:00',hw/xfree86/common/xf86str.h,1943,58,22,1
12460,18,2,21,44,713,16,5,9,1,440,'2005-01-28 16:13:00+00:00',hw/xfree86/os-support/bsd/alpha_video.c,1943,31,13,0
12467,5,0,32,37,681,16,5,8,1,440,'2005-01-28 16:13:00+00:00',hw/xfree86/os-support/bsd/arm_video.c,1943,21,16,0
12475,3,0,28,31,989,16,5,9,1,440,'2005-01-28 16:13:00+00:00',hw/xfree86/os-support/bsd/i386_video.c,1943,17,14,0
12483,0,89,0,91,1487,16,5,8,4,440,'2005-01-28 16:13:00+00:00',hw/xfree86/os-support/bus/pci.c,1943,0,91,0
12491,5,0,0,9,691,16,5,5,3,440,'2005-01-28 16:13:00+00:00',hw/xfree86/os-support/bus/ix86pci.c,1943,9,0,0
12498,0,0,29,31,596,16,5,9,2,440,'2005-01-28 16:13:00+00:00',hw/xfree86/os-support/bus/linuxpci.c,1943,22,9,0
12506,92,0,7,105,212,16,5,7,0,440,'2005-01-28 16:13:00+00:00',hw/xfree86/os-support/bus/ppcpci.c,1943,100,5,0
12514,6,6,152,200,347,16,5,10,3,441,'2005-01-28 16:13:00+00:00',hw/xfree86/os-support/linux/lnx_init.c,1943,110,90,0
12522,6,0,0,7,537,16,5,10,2,440,'2005-01-28 16:13:00+00:00',hw/xfree86/os-support/linux/lnx_kbd.c,1943,7,0,0
12530,1,0,13,16,1113,16,5,10,2,441,'2005-01-28 16:13:00+00:00',hw/xfree86/os-support/linux/lnx_video.c,1943,10,6,0
12538,0,0,8,9,706,16,5,8,1,441,'2005-01-28 16:13:00+00:00',hw/xfree86/os-support/lynxos/lynx_video.c,1943,5,4,0
12546,1,0,11,14,124,16,5,7,1,440,'2005-01-28 16:13:00+00:00',hw/xfree86/os-support/sco/sco_iop.c,1943,9,5,0
12554,0,0,6,6,47,16,5,8,1,441,'2005-01-28 16:13:00+00:00',hw/xfree86/os-support/shared/ioperm_noop.c,1943,3,3,0
12562,4,0,8,14,229,16,5,7,0,440,'2005-01-28 16:13:00+00:00',hw/xfree86/os-support/solaris/sun_vid.c,1943,8,6,0
12570,1,0,10,11,364,16,5,9,1,441,'2005-01-28 16:13:00+00:00',hw/xfree86/os-support/sysv/sysv_video.c,1943,6,5,0
12578,1,0,2,3,268,16,5,9,2,441,'2005-01-28 16:13:00+00:00',hw/xfree86/os-support/xf86_osproc.h,1943,2,1,0
12586,0,1,0,1,779,16,5,7,2,441,'2005-01-28 16:13:00+00:00',hw/xfree86/utils/scanpci/scanpci.c,0,0,1,0
12596,9,2,15,34,298,18,2,10,3,445,'2005-02-01 18:14:01+00:00',xkb/ddxlist.c,227,18,16,0
12604,4,0,46,59,598,18,2,15,6,445,'2005-02-01 18:14:01+00:00',xkb/ddxload.c,0,15,44,0
12612,0,0,2,2,1324,21,2,6,0,242,'2005-02-01 21:22:02+00:00',hw/xgl/xgl.h,35,1,1,0
12620,0,1,2,3,520,21,2,1,1,6,'2005-02-01 21:22:02+00:00',hw/xgl/xgltrap.c,0,1,2,0
12630,0,0,50,62,1678,4,3,7,1,445,'2005-02-02 04:07:04+00:00',hw/xfree86/xaa/xaastatechange.c,0,33,29,0
12649,1,2,0,4,57,15,3,2,0,226,'2005-02-02 15:03:44+00:00',gl/windows/glwindows.h,66,1,3,0
12657,1,3,0,5,570,15,3,2,1,226,'2005-02-02 15:03:44+00:00',gl/windows/glwrap.c,0,1,4,1
12666,7,0,0,8,92,9,4,2,1,61,'2005-02-03 09:58:47+00:00',os/xprintf.c,0,8,0,0
12687,1,39,0,42,1218,15,1,14,4,450,'2005-02-07 15:08:31+00:00',hw/xwin/winconfig.c,336,2,40,0
12695,254,0,0,255,97,15,1,0,0,0,'2005-02-07 15:08:31+00:00',hw/xwin/winlayouts.h,0,255,0,0
12703,13,0,6,20,844,22,2,17,11,406,'2005-02-08 22:43:54+00:00',hw/kdrive/ati/radeon_composite.c,470,17,3,0
12711,0,0,2,2,96,22,2,14,7,1908,'2005-02-08 22:43:54+00:00',hw/kdrive/fbdev/fbinit.c,470,1,1,0
12718,0,0,2,2,71,22,2,7,3,1357,'2005-02-08 22:43:54+00:00',hw/kdrive/ipaq/ipaq.c,470,1,1,0
12733,0,0,39,43,481,22,2,18,5,1867,'2005-02-08 22:43:54+00:00',hw/kdrive/linux/linux.c,470,23,20,0
12741,1,0,0,2,73,22,2,8,3,1346,'2005-02-08 22:43:54+00:00',hw/kdrive/mach64/mach64stub.c,470,2,0,0
12757,0,0,2,2,75,22,2,3,1,311,'2005-02-08 22:43:54+00:00',hw/kdrive/neomagic/neomagicstub.c,470,1,1,0
12764,67,0,0,71,1065,22,2,34,14,1351,'2005-02-08 22:43:54+00:00',hw/kdrive/src/kaa.c,470,71,0,0
12772,0,0,2,2,111,22,2,6,0,407,'2005-02-08 22:43:54+00:00',hw/kdrive/src/kaa.h,470,1,1,0
12780,3,4,0,9,914,22,2,58,19,1908,'2005-02-08 22:43:54+00:00',hw/kdrive/src/kdrive.h,470,4,5,0
12787,6,10,18,43,1688,22,2,42,23,1908,'2005-02-08 22:43:54+00:00',hw/kdrive/src/kinput.c,0,17,26,0
12798,0,0,2,2,2804,17,5,9,1,462,'2005-02-18 17:52:48+00:00',hw/xfree86/x86emu/ops2.c,0,1,1,0
12810,1,0,0,1,683,19,5,4,2,462,'2005-02-18 19:55:35+00:00',hw/xfree86/common/xf86pciinfo.h,0,1,0,0
12820,0,15,0,16,433,3,1,15,7,459,'2005-02-21 03:44:10+00:00',hw/kdrive/ati/ati.h,121,0,16,0
12828,0,0,13,18,922,3,1,32,18,459,'2005-02-21 03:44:10+00:00',hw/kdrive/ati/ati_draw.c,121,8,10,0
12836,13,0,4,19,77,3,1,7,3,419,'2005-02-21 03:44:10+00:00',hw/kdrive/ati/ati_draw.h,0,18,1,0
12851,3,0,0,4,1924,20,1,17,5,467,'2005-02-28 20:45:15+00:00',hw/kdrive/ati/ati_reg.h,592,4,0,0
12859,1,0,0,1,1512,20,1,41,19,1928,'2005-02-28 20:45:15+00:00',hw/kdrive/src/kdrive.c,0,1,0,0
12869,0,0,2,2,342,11,3,9,2,473,'2005-03-02 11:20:30+00:00',hw/xfree86/os-support/linux/lnx_agp.c,123,1,1,0
12877,0,0,6,6,760,11,3,11,3,473,'2005-03-02 11:20:30+00:00',hw/xfree86/os-support/xf86_oslib.h,123,3,3,1
12885,8,0,8,19,697,11,3,7,1,473,'2005-03-02 11:20:30+00:00',hw/xfree86/os-support/xf86_libc.h,0,15,4,0
12894,0,24,0,25,187,21,6,9,3,477,'2005-03-05 21:38:29+00:00',hw/xnest/init.c,0,0,25,0
12902,12,13,124,172,1086,8,2,2,2,40,'2005-03-08 08:30:47+00:00',hw/xgl/xglglyph.c,0,94,78,0
12914,6,0,28,43,318,8,2,1,0,40,'2005-03-08 08:48:22+00:00',hw/xgl/xglarea.c,0,24,19,0
12931,21,0,0,22,1325,9,2,8,0,276,'2005-03-08 09:12:17+00:00',hw/xgl/xgl.h,188,22,0,0
12939,1,0,2,3,426,9,2,4,0,123,'2005-03-08 09:12:17+00:00',hw/xgl/xglscreen.c,188,2,1,0
12947,109,0,0,110,122,9,2,0,0,0,'2005-03-08 09:12:17+00:00',hw/xgl/xglshm.c,0,110,0,1
12961,7,0,8,18,1014,20,4,13,5,471,'2005-03-10 20:05:46+00:00',hw/xwin/winmultiwindowwndproc.c,0,17,1,0
12971,2,0,2,5,405,12,5,3,2,126,'2005-03-11 12:26:20+00:00',hw/xgl/xglfill.c,0,4,1,0
12980,0,0,3,4,1468,11,3,4,1,487,'2005-03-16 11:54:54+00:00',hw/xfree86/loader/loader.c,0,3,1,0
12989,1,1,26,33,335,12,3,12,5,487,'2005-03-16 12:16:06+00:00',hw/xfree86/common/xf86randr.c,0,20,13,1
13001,1,0,39,44,163,20,3,5,3,131,'2005-03-16 20:05:19+00:00',hw/xgl/xglcopy.c,295,12,32,1
