change_id,401_lines_added,402_lines_deleted,403_lines_changed,404_loc,405_file_lines,406_time_of_day,407_day_of_week,408_previous_patches,409_previous_buggy_patches,410_file_age,411_commit_time,412_full_path,413_patch_lines,414_lines_inserted,415_lines_removed,500_Buggy?
12098,13,2,4,23,213,22,2,4,3,42,'2010-11-23 22:33:50+00:00',lucene/src/java/org/apache/lucene/index/values/fixedstraightbytesimpl.java,3277,18,5,1
12107,55,2,50,123,407,22,2,4,4,42,'2010-11-23 22:33:50+00:00',lucene/src/java/org/apache/lucene/index/values/floats.java,3277,94,29,1
12116,2,35,45,103,307,22,2,3,2,28,'2010-11-23 22:33:50+00:00',lucene/src/java/org/apache/lucene/index/values/multidocvalues.java,3277,36,67,1
12125,33,6,53,112,263,22,2,4,4,42,'2010-11-23 22:33:50+00:00',lucene/src/java/org/apache/lucene/index/values/packedintsimpl.java,3277,75,37,1
12134,0,1,0,1,48,22,2,2,1,42,'2010-11-23 22:33:50+00:00',lucene/src/java/org/apache/lucene/index/values/values.java,3277,0,1,0
12143,0,3,0,3,149,22,2,3,1,42,'2010-11-23 22:33:50+00:00',lucene/src/java/org/apache/lucene/index/values/valuesattributeimpl.java,3277,0,3,0
12149,40,1,4,48,62,22,2,1,1,42,'2010-11-23 22:33:50+00:00',lucene/src/java/org/apache/lucene/index/values/valuesenum.java,3277,45,3,0
12158,11,6,75,111,252,22,2,5,5,42,'2010-11-23 22:33:50+00:00',lucene/src/java/org/apache/lucene/index/values/varderefbytesimpl.java,3277,60,51,1
12167,2,6,22,38,318,22,2,5,5,42,'2010-11-23 22:33:50+00:00',lucene/src/java/org/apache/lucene/index/values/varsortedbytesimpl.java,3277,23,15,1
12176,10,3,22,43,225,22,2,4,4,42,'2010-11-23 22:33:50+00:00',lucene/src/java/org/apache/lucene/index/values/varstraightbytesimpl.java,3277,22,21,1
12185,0,1,23,28,104,22,2,3,2,42,'2010-11-23 22:33:50+00:00',lucene/src/java/org/apache/lucene/index/values/writer.java,3277,18,10,1
12194,42,0,2,45,304,22,2,6,4,173,'2010-11-23 22:33:50+00:00',lucene/src/java/org/apache/lucene/util/pagedbytes.java,3277,44,1,0
12203,2,1,109,135,318,22,2,1,1,11,'2010-11-23 22:33:50+00:00',lucene/src/test/org/apache/lucene/index/values/testdocvalues.java,3277,67,68,1
12212,21,92,215,355,449,22,2,2,1,11,'2010-11-23 22:33:50+00:00',lucene/src/test/org/apache/lucene/index/values/testdocvaluesindexing.java,0,189,166,1
12222,0,0,4,6,753,22,0,16,7,65,'2010-11-21 22:00:04+00:00',solr/src/java/org/apache/solr/search/grouping.java,47,3,3,0
12231,1,0,2,4,132,22,0,1,1,7,'2010-11-21 22:00:04+00:00',solr/src/java/org/apache/solr/util/sentinelintset.java,0,3,1,0
12241,6,3,18,36,1053,11,3,9,5,251,'2010-11-24 11:36:09+00:00',lucene/contrib/benchmark/src/test/org/apache/lucene/benchmark/bytask/testperftaskslogic.java,344,17,19,0
12250,0,0,2,2,85,11,3,2,1,251,'2010-11-24 11:36:09+00:00',lucene/src/java/org/apache/lucene/index/logbytesizemergepolicy.java,344,1,1,0
12259,43,0,22,70,563,11,3,7,3,251,'2010-11-24 11:36:09+00:00',lucene/src/java/org/apache/lucene/index/logmergepolicy.java,344,59,11,1
12268,0,0,6,6,2964,11,3,66,34,251,'2010-11-24 11:36:09+00:00',lucene/src/test/org/apache/lucene/index/testindexwriter.java,344,3,3,0
12277,1,0,0,1,1106,11,3,14,5,251,'2010-11-24 11:36:09+00:00',lucene/src/test/org/apache/lucene/index/testindexwriterexceptions.java,344,1,0,0
12284,0,18,0,20,276,11,3,9,3,251,'2010-11-24 11:36:09+00:00',lucene/src/test/org/apache/lucene/index/testindexwritermergepolicy.java,0,0,20,0
12297,16,1,0,19,4696,19,6,52,32,254,'2010-11-27 19:38:41+00:00',lucene/src/java/org/apache/lucene/index/indexwriter.java,130,18,1,1
12306,0,0,4,4,865,19,6,15,7,254,'2010-11-27 19:38:41+00:00',lucene/src/java/org/apache/lucene/index/segmentinfos.java,130,2,2,0
12313,0,0,5,7,2997,19,6,68,35,254,'2010-11-27 19:38:41+00:00',lucene/src/test/org/apache/lucene/index/testindexwriter.java,130,3,4,0
12321,0,0,10,12,1012,19,6,45,22,254,'2010-11-27 19:38:41+00:00',lucene/src/test/org/apache/lucene/util/lucenetestcase.java,0,10,2,0
11799,0,0,2,2,363,14,3,5,3,36,'2010-11-17 14:29:59+00:00',lucene/src/java/org/apache/lucene/index/values/bytes.java,170,1,1,0
11808,1,2,18,22,242,14,3,4,4,36,'2010-11-17 14:29:59+00:00',lucene/src/java/org/apache/lucene/index/values/varderefbytesimpl.java,170,16,6,1
11815,0,27,4,33,97,14,3,4,2,236,'2010-11-17 14:29:59+00:00',lucene/src/java/org/apache/lucene/util/ioutils.java,170,2,31,0
11824,0,2,2,4,451,14,3,1,1,4,'2010-11-17 14:29:59+00:00',lucene/src/test/org/apache/lucene/index/values/testdocvaluesindexing.java,0,1,3,0
11908,1,2,0,4,1244,19,1,10,8,242,'2010-11-15 19:40:33+00:00',lucene/src/java/org/apache/lucene/search/fieldcomparator.java,46,1,3,1
11918,1,2,0,4,443,19,1,8,4,242,'2010-11-15 19:40:33+00:00',solr/src/java/org/apache/solr/search/missingstringlastcomparatorsource.java,0,1,3,1
11928,0,0,6,8,254,2,2,9,1,33,'2010-11-16 02:28:57+00:00',solr/src/test/org/apache/solr/cloud/cloudstateupdatetest.java,37,4,4,0
11938,1,1,0,2,1242,5,2,11,9,243,'2010-11-16 05:31:51+00:00',lucene/src/java/org/apache/lucene/search/fieldcomparator.java,0,1,1,0
11948,1,1,0,2,441,5,2,9,5,243,'2010-11-16 05:35:27+00:00',solr/src/java/org/apache/solr/search/missingstringlastcomparatorsource.java,22,1,1,0
11963,2,2,8,15,154,12,3,6,1,195,'2010-11-17 12:26:15+00:00',modules/analysis/stempel/src/java/org/apache/lucene/analysis/pl/polishanalyzer.java,217,4,11,0
11972,18,0,11,31,92,12,3,1,0,195,'2010-11-17 12:26:15+00:00',modules/analysis/stempel/src/java/org/apache/lucene/analysis/stempel/stempelstemmer.java,217,20,11,0
11988,48,0,0,49,0,12,3,0,0,0,'2010-11-17 12:26:15+00:00',solr/contrib/analysis-extras/src/java/org/apache/solr/analysis/stempelpolishstemfilterfactory.java,217,49,0,0
11993,37,0,0,38,0,12,3,0,0,0,'2010-11-17 12:26:15+00:00',solr/contrib/analysis-extras/src/test/org/apache/solr/analysis/teststempelpolishstemfilterfactory.java,217,38,0,0
11999,5,2,78,101,491,14,3,10,4,88,'2010-11-17 14:36:54+00:00',solr/src/test/org/apache/solr/testgroupingsearch.java,0,80,21,1
12008,0,1,6,8,359,17,4,6,3,225,'2010-11-18 17:28:27+00:00',lucene/src/java/org/apache/lucene/search/automatontermsenum.java,47,1,7,1
12017,0,0,2,2,770,17,4,4,3,225,'2010-11-18 17:28:27+00:00',lucene/src/java/org/apache/lucene/util/automaton/automaton.java,0,1,1,0
12026,1,1,0,2,179,17,4,2,2,225,'2010-11-18 17:33:54+00:00',lucene/src/java/org/apache/lucene/util/automaton/runautomaton.java,0,1,1,0
12046,1,0,0,1,185,18,4,9,4,245,'2010-11-18 18:47:21+00:00',lucene/contrib/benchmark/src/java/org/apache/lucene/benchmark/bytask/tasks/createindextask.java,346,1,0,1
12055,10,0,2,13,169,18,4,10,6,225,'2010-11-18 18:47:21+00:00',lucene/src/java/org/apache/lucene/index/codecs/codecprovider.java,346,12,1,1
12064,1,0,2,3,158,18,4,9,5,128,'2010-11-18 18:47:21+00:00',lucene/src/test/org/apache/lucene/index/randomindexwriter.java,346,2,1,1
12073,0,0,2,2,166,18,4,3,3,45,'2010-11-18 18:47:21+00:00',lucene/src/test/org/apache/lucene/index/test2bterms.java,346,1,1,1
12082,0,0,4,4,216,18,4,17,6,245,'2010-11-18 18:47:21+00:00',lucene/src/test/org/apache/lucene/index/testlazyproxskipping.java,346,2,2,1
12091,1,0,2,3,132,18,4,12,6,119,'2010-11-18 18:47:21+00:00',lucene/src/test/org/apache/lucene/search/testprefixrandom.java,346,2,1,1
12100,1,0,2,4,164,18,4,20,10,225,'2010-11-18 18:47:21+00:00',lucene/src/test/org/apache/lucene/search/testregexprandom2.java,346,3,1,1
12109,2,60,11,80,1013,18,4,42,20,245,'2010-11-18 18:47:21+00:00',lucene/src/test/org/apache/lucene/util/lucenetestcase.java,0,8,72,1
12119,0,0,6,6,441,18,5,10,6,246,'2010-11-19 18:49:54+00:00',lucene/src/java/org/apache/lucene/index/filterindexreader.java,63,3,3,0
12128,4,0,0,5,85,18,5,3,2,99,'2010-11-19 18:49:54+00:00',lucene/src/java/org/apache/lucene/index/slowmultireaderwrapper.java,63,5,0,1
12137,0,0,2,2,178,18,5,11,4,246,'2010-11-19 18:49:54+00:00',lucene/src/test/org/apache/lucene/index/testfilterindexreader.java,0,1,1,1
12147,12,90,154,285,4705,10,6,50,30,247,'2010-11-20 10:11:29+00:00',lucene/src/java/org/apache/lucene/index/indexwriter.java,768,139,146,1
12156,0,2,0,2,329,10,6,4,4,247,'2010-11-20 10:11:29+00:00',lucene/src/java/org/apache/lucene/index/mergepolicy.java,768,0,2,0
12165,5,0,9,17,715,10,6,12,10,247,'2010-11-20 10:11:29+00:00',lucene/src/java/org/apache/lucene/index/segmentmerger.java,768,11,6,0
12174,0,0,2,2,973,10,6,14,6,176,'2010-11-20 10:11:29+00:00',lucene/src/test/org/apache/lucene/index/testaddindexes.java,768,1,1,0
12183,0,0,4,5,245,10,6,11,5,247,'2010-11-20 10:11:29+00:00',lucene/src/test/org/apache/lucene/index/testdoc.java,768,2,3,0
12192,14,0,31,57,2937,10,6,64,32,247,'2010-11-20 10:11:29+00:00',lucene/src/test/org/apache/lucene/index/testindexwriter.java,768,44,13,0
12201,0,1,4,5,277,10,6,8,2,247,'2010-11-20 10:11:29+00:00',lucene/src/test/org/apache/lucene/index/testindexwritermergepolicy.java,768,2,3,1
12209,8,1,26,41,869,10,6,26,14,247,'2010-11-20 10:11:29+00:00',lucene/src/test/org/apache/lucene/index/testindexwriterreader.java,768,33,8,0
12218,0,0,4,6,150,10,6,10,4,247,'2010-11-20 10:11:29+00:00',lucene/src/test/org/apache/lucene/index/testthreadedoptimize.java,0,2,4,0
12236,0,1,0,1,331,1,2,4,0,250,'2010-11-23 01:58:51+00:00',solr/src/java/org/apache/solr/response/baseresponsewriter.java,35,0,1,0
12245,0,0,2,3,611,19,3,8,4,251,'2010-11-24 19:48:18+00:00',lucene/src/java/org/apache/lucene/index/logmergepolicy.java,0,1,2,0
12255,0,0,2,2,836,20,3,20,8,67,'2010-11-24 20:13:22+00:00',solr/src/java/org/apache/solr/search/grouping.java,0,1,1,0
12264,0,1,0,1,1249,10,4,17,7,252,'2010-11-25 10:52:31+00:00',lucene/src/test/org/apache/lucene/index/testindexreaderreopen.java,0,0,1,0
12274,2,0,0,3,889,15,4,28,14,252,'2010-11-25 15:12:29+00:00',lucene/src/test/org/apache/lucene/index/testindexwriterreader.java,38,3,0,0
12282,5,0,0,6,235,15,4,17,8,252,'2010-11-25 15:12:29+00:00',lucene/src/test/org/apache/lucene/util/_testutil.java,0,6,0,0
12292,4,6,8,20,4698,14,6,51,31,254,'2010-11-27 14:18:54+00:00',lucene/src/java/org/apache/lucene/index/indexwriter.java,72,9,11,0
12302,0,0,4,4,610,22,6,9,4,255,'2010-11-27 22:22:47+00:00',lucene/src/java/org/apache/lucene/index/logmergepolicy.java,0,2,2,0
12314,2,0,6,9,1020,11,0,47,23,255,'2010-11-28 11:57:47+00:00',lucene/src/test/org/apache/lucene/util/lucenetestcase.java,0,6,3,0
12323,0,0,2,3,46,11,1,2,1,103,'2010-11-29 11:07:05+00:00',lucene/contrib/spellchecker/src/java/org/apache/lucene/search/spell/suggestwordfrequencycomparator.java,60,2,1,0
