change_id,413_patch_lines,402_lines_deleted,408_previous_patches,414_lines_inserted,403_lines_changed,409_previous_buggy_patches,415_lines_removed,404_loc,410_file_age,405_file_lines,411_commit_time,406_time_of_day,412_full_path,401_lines_added,407_day_of_week,500_Buggy?
51721,1189,0,2,1,2,1,1,2,89,32,'2005-07-19 23:20:27+00:00',23,org.eclipse.jdt.apt.tests/src/org/eclipse/jdt/apt/tests/annotations/extradependency/extradependencyannotationprocessor.java,0,2,0
51728,1189,0,1,1,2,1,1,2,89,18,'2005-07-19 23:20:27+00:00',23,org.eclipse.jdt.apt.tests/src/org/eclipse/jdt/apt/tests/annotations/helloworld/helloworldannotation.java,0,2,0
51736,1189,0,2,6,8,2,5,11,89,77,'2005-07-19 23:20:27+00:00',23,org.eclipse.jdt.apt.tests/src/org/eclipse/jdt/apt/tests/annotations/helloworld/helloworldannotationprocessor.java,1,2,0
51744,1189,0,1,1,2,1,1,2,36,28,'2005-07-19 23:20:27+00:00',23,org.eclipse.jdt.apt.tests/src/org/eclipse/jdt/apt/tests/annotations/helloworld/helloworldwildcardannotationprocessorfactory.java,0,2,0
51752,1189,0,2,1,0,1,0,1,70,156,'2005-07-19 23:20:27+00:00',23,org.eclipse.jdt.apt.tests/src/org/eclipse/jdt/apt/tests/annotations/mirrortest/codeexample.java,1,2,0
51760,1189,0,1,1,0,1,0,1,27,40,'2005-07-19 23:20:27+00:00',23,org.eclipse.jdt.apt.tests/src/org/eclipse/jdt/apt/tests/annotations/mirrortest/mirrordeclarationcodeexample.java,1,2,0
51768,1189,0,1,1,2,1,1,2,27,18,'2005-07-19 23:20:27+00:00',23,org.eclipse.jdt.apt.tests/src/org/eclipse/jdt/apt/tests/annotations/mirrortest/mirrordeclarationtestannotation.java,0,2,0
51776,1189,0,1,4,6,1,3,7,27,356,'2005-07-19 23:20:27+00:00',23,org.eclipse.jdt.apt.tests/src/org/eclipse/jdt/apt/tests/annotations/mirrortest/mirrordeclarationtestannotationprocessor.java,1,2,0
51785,1189,0,1,1,2,1,1,2,27,54,'2005-07-19 23:20:27+00:00',23,org.eclipse.jdt.apt.tests/src/org/eclipse/jdt/apt/tests/annotations/mirrortest/mirrordeclarationtestannotationprocessorfactory.java,0,2,1
51794,1189,0,1,1,2,1,1,2,70,24,'2005-07-19 23:20:27+00:00',23,org.eclipse.jdt.apt.tests/src/org/eclipse/jdt/apt/tests/annotations/mirrortest/mirrortestannotation.java,0,2,0
51801,1189,0,4,2,2,2,1,3,70,169,'2005-07-19 23:20:27+00:00',23,org.eclipse.jdt.apt.tests/src/org/eclipse/jdt/apt/tests/annotations/mirrortest/mirrortestannotationprocessor.java,1,2,0
51810,1189,0,1,1,2,1,1,2,27,6,'2005-07-19 23:20:27+00:00',23,org.eclipse.jdt.apt.tests/src/org/eclipse/jdt/apt/tests/annotations/mirrortest/mirrorutiltestannotation.java,0,2,0
51818,1189,0,2,1,0,2,0,1,27,215,'2005-07-19 23:20:27+00:00',23,org.eclipse.jdt.apt.tests/src/org/eclipse/jdt/apt/tests/annotations/mirrortest/mirrorutiltestannotationprocessor.java,1,2,0
51825,1189,0,1,1,2,1,1,2,27,54,'2005-07-19 23:20:27+00:00',23,org.eclipse.jdt.apt.tests/src/org/eclipse/jdt/apt/tests/annotations/mirrortest/mirrorutiltestannotationprocessorfactory.java,0,2,1
51832,1189,0,1,1,0,1,0,1,27,68,'2005-07-19 23:20:27+00:00',23,org.eclipse.jdt.apt.tests/src/org/eclipse/jdt/apt/tests/annotations/mirrortest/mirrorutiltestcodeexample.java,1,2,0
51840,1189,0,1,1,2,1,1,2,70,18,'2005-07-19 23:20:27+00:00',23,org.eclipse.jdt.apt.tests/src/org/eclipse/jdt/apt/tests/annotations/nestedhelloworld/nestedhelloworldannotation.java,0,2,0
51847,1189,0,1,3,2,1,2,5,70,40,'2005-07-19 23:20:27+00:00',23,org.eclipse.jdt.apt.tests/src/org/eclipse/jdt/apt/tests/annotations/nestedhelloworld/nestedhelloworldannotationprocessor.java,1,2,0
51855,1189,0,1,1,2,1,1,2,89,18,'2005-07-19 23:20:27+00:00',23,org.eclipse.jdt.apt.tests/src/org/eclipse/jdt/apt/tests/annotations/noop/noopannotation.java,0,2,0
51863,1189,0,1,1,0,1,0,1,55,156,'2005-07-19 23:20:27+00:00',23,org.eclipse.jdt.apt.tests/src/org/eclipse/jdt/apt/tests/annotations/readannotation/codeexample.java,1,2,0
51871,1189,0,2,6,8,1,4,10,55,192,'2005-07-19 23:20:27+00:00',23,org.eclipse.jdt.apt.tests/src/org/eclipse/jdt/apt/tests/annotations/readannotation/readannotationprocessor.java,2,2,0
51878,1189,0,1,1,2,1,1,2,55,46,'2005-07-19 23:20:27+00:00',23,org.eclipse.jdt.apt.tests/src/org/eclipse/jdt/apt/tests/annotations/readannotation/readannotationprocessorfactory.java,0,2,0
51887,1189,0,2,7,10,2,6,13,8,154,'2005-07-19 23:20:27+00:00',23,org.eclipse.jdt.apt.tests/src/org/eclipse/jdt/apt/tests/annotations/valueconversion/valueconversionprocessor.java,1,2,0
51895,1189,0,1,1,2,1,1,2,8,45,'2005-07-19 23:20:27+00:00',23,org.eclipse.jdt.apt.tests/src/org/eclipse/jdt/apt/tests/annotations/valueconversion/valueconversionprocessorfactory.java,0,2,0
51901,1189,0,1,1,2,1,1,2,7,19,'2005-07-19 23:20:27+00:00',23,org.eclipse.jdt.apt.tests/srcext/org/eclipse/jdt/apt/tests/external/annotations/loadertest/loadertestannotation.java,0,2,0
51907,1189,0,1,6,10,1,5,11,7,94,'2005-07-19 23:20:27+00:00',23,org.eclipse.jdt.apt.tests/srcext/org/eclipse/jdt/apt/tests/external/annotations/loadertest/loadertestannotationprocessor.java,1,2,0
51913,0,0,1,1,0,1,0,1,7,31,'2005-07-19 23:20:27+00:00',23,org.eclipse.jdt.apt.tests/srcext/org/eclipse/jdt/apt/tests/external/annotations/loadertest/loadertestcodeexample.java,1,2,0
51935,0,0,80,24,0,16,0,24,234,3290,'2005-07-28 22:23:26+00:00',22,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/autoboxingtest.java,23,4,0
51945,392,0,9,42,52,6,24,66,115,206,'2005-08-02 00:09:31+00:00',0,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/env/messagerimpl.java,0,2,1
51954,392,0,5,71,85,4,26,97,115,115,'2005-08-02 00:09:31+00:00',0,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/util/eclipsemessager.java,0,2,0
51993,131,0,23,54,22,10,17,71,77,0,'2005-08-02 21:56:19+00:00',21,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/util/aptconfig.java,42,2,0
52003,0,0,8,57,79,4,30,87,116,148,'2005-08-02 22:41:51+00:00',22,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/env/filerimpl.java,2,2,1
52012,61,0,46,3,8,11,6,9,1012,2944,'2005-08-03 15:46:51+00:00',15,org.eclipse.jdt.core/compiler/org/eclipse/jdt/core/compiler/charoperation.java,0,3,0
52017,0,0,148,10,0,75,0,10,1519,3693,'2005-08-03 15:46:51+00:00',15,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/parser/scanner.java,9,3,1
52035,0,33,16,0,0,7,37,37,72,263,'2005-08-04 00:18:57+00:00',0,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/aptcompilationparticipant.java,0,4,0
52048,0,0,18,37,0,8,0,37,73,215,'2005-08-04 18:46:59+00:00',18,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/aptcompilationparticipant.java,33,4,0
52085,0,0,203,7,4,127,4,11,1527,2720,'2005-08-10 18:09:44+00:00',18,org.eclipse.jdt.core/batch/org/eclipse/jdt/internal/compiler/batch/main.java,3,3,0
52094,0,1,42,1,0,10,1,2,1070,101,'2005-08-10 18:16:35+00:00',18,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/testall.java,1,3,1
52107,160,0,335,57,0,98,0,57,406,23080,'2005-08-11 13:48:44+00:00',13,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/generictypetest.java,56,4,1
52122,160,10,70,12,0,11,11,23,1527,465,'2005-08-11 13:48:44+00:00',13,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/conditionalexpression.java,11,4,0
52129,0,0,235,3,6,25,3,6,1527,3418,'2005-08-11 13:48:44+00:00',13,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/lookup/scope.java,0,4,0
52138,0,0,71,9,0,11,0,9,1528,466,'2005-08-12 08:51:14+00:00',8,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/conditionalexpression.java,8,5,0
52155,60,0,38,15,17,2,4,19,407,466,'2005-08-12 10:49:44+00:00',10,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/lookup/parameterizedgenericmethodbinding.java,0,5,0
52173,0,0,6,4,4,3,2,6,126,356,'2005-08-12 18:57:59+00:00',18,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/util/typesutil.java,0,5,0
52185,0,0,48,2,0,6,0,2,523,1524,'2005-08-15 19:01:27+00:00',19,org.eclipse.jdt.core/model/org/eclipse/jdt/internal/compiler/sourceelementparser.java,1,1,0
52193,76,0,26,25,2,5,1,26,1084,5139,'2005-08-15 19:01:57+00:00',19,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/parser/sourceelementparsertest.java,21,1,0
52200,0,0,10,3,0,3,0,3,209,514,'2005-08-15 19:01:57+00:00',19,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/abstractjavasearchtests.java,2,1,0
52237,0,0,45,3,0,5,0,3,1533,563,'2005-08-16 20:40:33+00:00',20,org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/search/indexing/binaryindexer.java,2,2,0
52248,0,0,32,15,7,14,7,22,936,324,'2005-08-17 13:17:10+00:00',13,org.eclipse.jdt.core/model/org/eclipse/jdt/core/util/compilationunitsorter.java,13,3,0
52265,861,0,82,11,20,16,11,22,253,3387,'2005-08-17 14:45:10+00:00',14,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/autoboxingtest.java,0,3,0
52270,861,0,68,2,4,16,2,4,1090,3469,'2005-08-17 14:45:10+00:00',14,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/compliance_1_3.java,0,3,0
52278,861,0,69,2,4,16,2,4,1090,3473,'2005-08-17 14:45:10+00:00',14,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/compliance_1_4.java,0,3,0
52286,861,0,38,1,2,9,1,2,412,3459,'2005-08-17 14:45:10+00:00',14,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/compliance_1_5.java,0,3,0
52291,861,0,339,159,267,100,159,318,412,23314,'2005-08-17 14:45:10+00:00',14,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/generictypetest.java,4,3,0
52304,0,0,47,1,2,8,1,2,1533,246,'2005-08-17 14:45:10+00:00',14,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/localdeclaration.java,0,3,0
52357,774,0,100,277,380,4,131,408,1073,10349,'2005-08-25 10:17:10+00:00',10,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/completiontests.java,0,4,0
52365,774,0,47,7,8,0,7,14,420,7604,'2005-08-25 10:17:10+00:00',10,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/completiontests_1_5.java,0,4,0
52373,774,11,1,0,0,0,12,12,636,11,'2005-08-25 10:17:10+00:00',10,org.eclipse.jdt.core.tests.model/workspace/completion/src/completionstaticmethod1.java,0,4,0
52377,774,2,1,0,0,0,3,3,636,2,'2005-08-25 10:17:10+00:00',10,org.eclipse.jdt.core.tests.model/workspace/completion/src/completionstaticmethoddeclaration1.java,0,4,0
